date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:33:27	12877/12877	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:29:50%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ACurrent+challenges+for+mesoscopic+neural+population+dynamics+and+metastability.webm	./rpbihp/rpbihp.numec.prp.usp.br/index8305.html	(from https://rpbihp.numec.prp.usp.br/index.php/File:Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm)
18:33:27	15478/15478	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:29:50%20GMT	https://rpbihp.numec.prp.usp.br/index.php/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e6/Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm/Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm.480p.vp9.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/index.php/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/e/e6/Current_challenges_for_mesoscopic_neural_popula/Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.web	(from https://rpbihp.numec.prp.usp.br/index.php/File:Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm)
18:33:28	15478/15478	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:29:51%20GMT	https://rpbihp.numec.prp.usp.br/index.php/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e6/Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm/Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm.240p.vp9.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/index.php/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/e/e6/Current_challenges_for_mesoscopic_neural_popula/Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability-3.web	(from https://rpbihp.numec.prp.usp.br/index.php/File:Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm)
18:33:28	15496/15496	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:29:51%20GMT	https://rpbihp.numec.prp.usp.br/index.php/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e6/Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm/Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm.144p.mjpeg.mov%22	./rpbihp/rpbihp.numec.prp.usp.br/index.php/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/e/e6/Current_challenges_for_mesoscopic_neural_popula/Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability-2.web	(from https://rpbihp.numec.prp.usp.br/index.php/File:Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm)
18:33:28	15406/15406	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:29:51%20GMT	https://rpbihp.numec.prp.usp.br/index.php/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e6/Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm/Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm.360p.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/index.php/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/e/e6/Current_challenges_for_mesoscopic_neural_popula/Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability-4.web	(from https://rpbihp.numec.prp.usp.br/index.php/File:Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm)
18:33:28	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jan%202026%2021:29:51%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File_talk:Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm&action=edit&redlink=1	./rpbihp/rpbihp.numec.prp.usp.br/index.17b526a.delayed	(from https://rpbihp.numec.prp.usp.br/index.php/File:Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm)
18:33:29	12568/12568	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:29:51%20GMT	https://rpbihp.numec.prp.usp.br/index.php/File_talk:Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm	./rpbihp/rpbihp.numec.prp.usp.br/index.php/File_talk_Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm	(from https://rpbihp.numec.prp.usp.br/index.php/File:Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm)
18:33:30	11826/11826	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:29:53%20GMT	https://rpbihp.numec.prp.usp.br/index.php/TimedText:Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm	./rpbihp/rpbihp.numec.prp.usp.br/index.php/TimedText_Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.html	(from https://rpbihp.numec.prp.usp.br/index.php/File:Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm)
18:33:31	14314/14314	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:29:54%20GMT	https://rpbihp.numec.prp.usp.br/index.php/Special:WhatLinksHere/File:Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm	./rpbihp/rpbihp.numec.prp.usp.br/index.php/Special_WhatLinksHere/File_Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm	(from https://rpbihp.numec.prp.usp.br/index.php/File:Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm)
18:33:32	58834/58834	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:29:55%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm&printable=yes	./rpbihp/rpbihp.numec.prp.usp.br/index1976.html	(from https://rpbihp.numec.prp.usp.br/index.php/File:Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm)
18:33:33	14236/14236	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:29:56%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm&action=info	./rpbihp/rpbihp.numec.prp.usp.br/index0770.html	(from https://rpbihp.numec.prp.usp.br/index.php/File:Current_challenges_for_mesoscopic_neural_population_dynamics_and_metastability.webm)
18:33:34	12753/12753	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:29:57%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3AReplica-mean+field+limits+of+metastable+dynamics.jpg	./rpbihp/rpbihp.numec.prp.usp.br/index8331.html	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.jpg)
18:33:35	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jan%202026%2021:29:58%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File_talk:Replica-mean_field_limits_of_metastable_dynamics.jpg&action=edit&redlink=1	./rpbihp/rpbihp.numec.prp.usp.br/indexc5e7.php	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.jpg)
18:33:36	12010/12010	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:29:58%20GMT	https://rpbihp.numec.prp.usp.br/index.php/File_talk:Replica-mean_field_limits_of_metastable_dynamics.jpg	./rpbihp/rpbihp.numec.prp.usp.br/index.php/File_talk_Replica-mean_field_limits_of_metastable_dynamics.jpg	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.jpg)
18:33:37	13663/13663	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:30:00%20GMT	https://rpbihp.numec.prp.usp.br/index.php/Special:WhatLinksHere/File:Replica-mean_field_limits_of_metastable_dynamics.jpg	./rpbihp/rpbihp.numec.prp.usp.br/index.php/Special_WhatLinksHere/File_Replica-mean_field_limits_of_metastable_dynamics.jpg	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.jpg)
18:33:38	68842/68842	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:30:01%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:Replica-mean_field_limits_of_metastable_dynamics.jpg&printable=yes	./rpbihp/rpbihp.numec.prp.usp.br/indexd0df.html	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.jpg)
18:33:39	13448/13448	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:30:01%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:Replica-mean_field_limits_of_metastable_dynamics.jpg&action=info	./rpbihp/rpbihp.numec.prp.usp.br/index7b5b.html	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.jpg)
18:33:40	14254/14254	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:30:03%20GMT	https://rpbihp.numec.prp.usp.br/index.php/%22https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Replica-mean_field_limits_of_metastable_dynamics.webm/854px--Replica-mean_field_limits_of_metastable_dynamics.webm.jpg%22	./rpbihp/rpbihp.numec.prp.usp.br/index.php/_https_/upload.wikimedia.org/wikipedia/commons/thumb/a/af/Replica-mean_field_limits_of_metastable_dynamics.webm/854px--Replica-mean_field_limits_of_metastable_dynamics.webm.jpg_	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.webm)
18:33:41	12972/12972	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:30:04%20GMT	https://rpbihp.numec.prp.usp.br/index.php/%22https://upload.wikimedia.org/wikipedia/commons/a/af/Replica-mean_field_limits_of_metastable_dynamics.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/index.php/_https_/upload.wikimedia.org/wikipedia/commons/a/af/Replica-mean_field_limits_of_metastable_dynamics.webm_	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.webm)
18:33:42	14398/14398	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:30:05%20GMT	https://rpbihp.numec.prp.usp.br/index.php/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/a/af/Replica-mean_field_limits_of_metastable_dynamics.webm/Replica-mean_field_limits_of_metastable_dynamics.webm.480p.vp9.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/index.php/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/a/af/Replica-mean_field_limits_of_metastable_dynamics.webm/Replica-mean_field_limits_of_metastable_dynamics.webm.480p.vp9.webm_	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.webm)
18:33:43	14398/14398	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:30:06%20GMT	https://rpbihp.numec.prp.usp.br/index.php/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/a/af/Replica-mean_field_limits_of_metastable_dynamics.webm/Replica-mean_field_limits_of_metastable_dynamics.webm.240p.vp9.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/index.php/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/a/af/Replica-mean_field_limits_of_metastable_dynamics.webm/Replica-mean_field_limits_of_metastable_dynamics.webm.240p.vp9.webm_	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.webm)
18:33:44	14326/14326	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:30:07%20GMT	https://rpbihp.numec.prp.usp.br/index.php/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/a/af/Replica-mean_field_limits_of_metastable_dynamics.webm/Replica-mean_field_limits_of_metastable_dynamics.webm.360p.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/index.php/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/a/af/Replica-mean_field_limits_of_metastable_dynamics.webm/Replica-mean_field_limits_of_metastable_dynamics.webm.360p.webm_	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.webm)
18:33:45	12757/12757	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:30:08%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3AReplica-mean+field+limits+of+metastable+dynamics.webm	./rpbihp/rpbihp.numec.prp.usp.br/index3c9f.html	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.webm)
18:33:46	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jan%202026%2021:30:09%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File_talk:Replica-mean_field_limits_of_metastable_dynamics.webm&action=edit&redlink=1	./rpbihp/rpbihp.numec.prp.usp.br/index5216.php	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.webm)
18:33:47	12028/12028	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:30:09%20GMT	https://rpbihp.numec.prp.usp.br/index.php/File_talk:Replica-mean_field_limits_of_metastable_dynamics.webm	./rpbihp/rpbihp.numec.prp.usp.br/index.php/File_talk_Replica-mean_field_limits_of_metastable_dynamics.webm	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.webm)
18:33:48	11436/11436	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:30:11%20GMT	https://rpbihp.numec.prp.usp.br/index.php/TimedText:Replica-mean_field_limits_of_metastable_dynamics.webm	./rpbihp/rpbihp.numec.prp.usp.br/index.php/TimedText_Replica-mean_field_limits_of_metastable_dynamics.html	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.webm)
18:33:49	13684/13684	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:30:12%20GMT	https://rpbihp.numec.prp.usp.br/index.php/Special:WhatLinksHere/File:Replica-mean_field_limits_of_metastable_dynamics.webm	./rpbihp/rpbihp.numec.prp.usp.br/index.php/Special_WhatLinksHere/File_Replica-mean_field_limits_of_metastable_dynamics.webm	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.webm)
18:33:50	55943/55943	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:30:12%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:Replica-mean_field_limits_of_metastable_dynamics.webm&printable=yes	./rpbihp/rpbihp.numec.prp.usp.br/index8a21.html	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.webm)
18:33:51	13606/13606	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:30:14%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:Replica-mean_field_limits_of_metastable_dynamics.webm&action=info	./rpbihp/rpbihp.numec.prp.usp.br/indexd960.html	(from https://rpbihp.numec.prp.usp.br/index.php/File:Replica-mean_field_limits_of_metastable_dynamics.webm)
18:33:52	12717/12717	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:30:15%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ASingle-neuron+model+in+cortical+context.jpg	./rpbihp/rpbihp.numec.prp.usp.br/index59a6.html	(from https://rpbihp.numec.prp.usp.br/index.php/File:Single-neuron_model_in_cortical_context.jpg)
18:33:53	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jan%202026%2021:30:16%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File_talk:Single-neuron_model_in_cortical_context.jpg&action=edit&redlink=1	./rpbihp/rpbihp.numec.prp.usp.br/index89c0.php	(from https://rpbihp.numec.prp.usp.br/index.php/File:Single-neuron_model_in_cortical_context.jpg)
18:33:54	11848/11848	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:30:16%20GMT	https://rpbihp.numec.prp.usp.br/index.php/File_talk:Single-neuron_model_in_cortical_context.jpg	./rpbihp/rpbihp.numec.prp.usp.br/index.php/File_talk_Single-neuron_model_in_cortical_context.jpg	(from https://rpbihp.numec.prp.usp.br/index.php/File:Single-neuron_model_in_cortical_context.jpg)
18:33:55	13474/13474	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:30:18%20GMT	https://rpbihp.numec.prp.usp.br/index.php/Special:WhatLinksHere/File:Single-neuron_model_in_cortical_context.jpg	./rpbihp/rpbihp.numec.prp.usp.br/index.php/Special_WhatLinksHere/File_Single-neuron_model_in_cortical_context.jpg	(from https://rpbihp.numec.prp.usp.br/index.php/File:Single-neuron_model_in_cortical_context.jpg)
18:33:56	37498/37498	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:30:19%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:Single-neuron_model_in_cortical_context.jpg&printable=yes	./rpbihp/rpbihp.numec.prp.usp.br/indexac40.html	(from https://rpbihp.numec.prp.usp.br/index.php/File:Single-neuron_model_in_cortical_context.jpg)
18:33:57	13268/13268	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:30:20%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:Single-neuron_model_in_cortical_context.jpg&action=info	./rpbihp/rpbihp.numec.prp.usp.br/index8416.html	(from https://rpbihp.numec.prp.usp.br/index.php/File:Single-neuron_model_in_cortical_context.jpg)
18:33:58	13930/13930	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:30:21%20GMT	https://rpbihp.numec.prp.usp.br/index.php/%22https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Single-neuron_model_in_cortical_context.webm/854px--Single-neuron_model_in_cortical_context.webm.jpg%22	./rpbihp/rpbihp.numec.prp.usp.br/index.php/_https_/upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Single-neuron_model_in_cortical_context.webm/854px--Single-neuron_model_in_cortical_context.webm.jpg_	(from https://rpbihp.numec.prp.usp.br/index.php/File:Single-neuron_model_in_cortical_context.webm)
18:33:59	14074/14074	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:30:22%20GMT	https://rpbihp.numec.prp.usp.br/index.php/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/c/c1/Single-neuron_model_in_cortical_context.webm/Single-neuron_model_in_cortical_context.webm.480p.vp9.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/index.php/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/c/c1/Single-neuron_model_in_cortical_context.webm/Single-neuron_model_in_cortical_context.webm.480p.vp9.webm_	(from https://rpbihp.numec.prp.usp.br/index.php/File:Single-neuron_model_in_cortical_context.webm)
18:34:00	12810/12810	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:30:23%20GMT	https://rpbihp.numec.prp.usp.br/index.php/%22https://upload.wikimedia.org/wikipedia/commons/c/c1/Single-neuron_model_in_cortical_context.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/index.php/_https_/upload.wikimedia.org/wikipedia/commons/c/c1/Single-neuron_model_in_cortical_context.webm_	(from https://rpbihp.numec.prp.usp.br/index.php/File:Single-neuron_model_in_cortical_context.webm)
18:34:01	14092/14092	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:30:24%20GMT	https://rpbihp.numec.prp.usp.br/index.php/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/c/c1/Single-neuron_model_in_cortical_context.webm/Single-neuron_model_in_cortical_context.webm.144p.mjpeg.mov%22	./rpbihp/rpbihp.numec.prp.usp.br/index.php/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/c/c1/Single-neuron_model_in_cortical_context.webm/Single-neuron_model_in_cortical_context.webm.144p.mjpeg.mov_	(from https://rpbihp.numec.prp.usp.br/index.php/File:Single-neuron_model_in_cortical_context.webm)
18:34:02	14074/14074	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:30:25%20GMT	https://rpbihp.numec.prp.usp.br/index.php/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/c/c1/Single-neuron_model_in_cortical_context.webm/Single-neuron_model_in_cortical_context.webm.240p.vp9.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/index.php/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/c/c1/Single-neuron_model_in_cortical_context.webm/Single-neuron_model_in_cortical_context.webm.240p.vp9.webm_	(from https://rpbihp.numec.prp.usp.br/index.php/File:Single-neuron_model_in_cortical_context.webm)
